method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_memory_B25,190142,warehouse_small_narrow_kiva,stationary,3768,1.884,1,5,25,0,0.093909803,45.74694628300001,79.03535372100305
context_no_reactivation_B25,190142,warehouse_small_narrow_kiva,stationary,3802,1.901,1,4,25,0,0.018415474,45.25856454499999,80.58503235600074
exact_even_B25,190142,warehouse_small_narrow_kiva,stationary,3551,1.7755,1,25,25,0,0.24146224400000002,46.96063952199998,85.76334724598564
exact_even_G4,190142,warehouse_small_narrow_kiva,stationary,3901,1.9505,1,4,4,0,0.030145979000000003,46.90474269999999,81.29973276998498
exact_even_G5,190142,warehouse_small_narrow_kiva,stationary,3840,1.92,1,5,5,0,0.09155007800000001,46.662001253,81.78955894900719
js_cap_G5,190142,warehouse_small_narrow_kiva,stationary,3704,1.852,1,5,5,0,0.020912932000000002,45.510729238999986,78.59068173801643
random_G5,190142,warehouse_small_narrow_kiva,stationary,3826,1.913,1,5,5,0,0.021595977,46.66443948400002,81.59065902800648
bootstrap_only,204011,warehouse_small_narrow_kiva,abrupt,3753,1.8765,1,0,0,0,0.00642595,43.65621253200001,88.40071609799634
context_memory_B25,204011,warehouse_small_narrow_kiva,abrupt,3779,1.8895,1,9,25,0,0.077878522,47.76294849400002,91.34126191399992
context_no_reactivation_B25,204011,warehouse_small_narrow_kiva,abrupt,3846,1.923,1,9,25,0,0.149015066,48.154065652999996,93.91646993200993
exact_even_B25,204011,warehouse_small_narrow_kiva,abrupt,3797,1.8985,1,25,25,0,0.372584344,46.70206563700001,92.6779850529856
exact_even_G4,204011,warehouse_small_narrow_kiva,abrupt,3769,1.8845,1,4,4,0,0.082005699,43.11392047699999,87.39999803900719
exact_even_G5,204011,warehouse_small_narrow_kiva,abrupt,3892,1.946,1,5,5,0,0.147657575,46.494099188999975,88.41166689002421
js_cap_G5,204011,warehouse_small_narrow_kiva,abrupt,3596,1.798,1,5,5,0,0.140728766,44.193195160999984,85.47092145500937
random_G5,204011,warehouse_small_narrow_kiva,abrupt,3687,1.8435,1,5,5,0,0.07312071099999999,45.696025653000014,89.68472318601562
bootstrap_only,204011,warehouse_small_narrow_kiva,recurrent,3702,1.851,1,0,0,0,0.005547777,44.76191445099998,84.38090114100487
context_memory_B25,204011,warehouse_small_narrow_kiva,recurrent,3867,1.9335,1,8,25,0,0.027552282,42.53638401499998,88.40621990300133
